294,114156
294,114156
241,668268
241,668268
222,299048
222,299048
208,5916
208,5916
192,20226
192,20226
194,43717
194,43717
198,087523
198,087523
209,783552
209,783552
294,039659
294,039659
521,553497
521,553497
635,682901
635,682901
624,359357
624,359357
558,280518
558,280518
522,372964
522,372964
446,311527
446,311527
429,773193
429,773193
432,008103
432,008103
454,804185
454,804185
427,836271
427,836271
585,918905
585,918905
640,748697
640,748697
447,950461
447,950461
362,05542
362,05542
269,67914
269,67914
220,138635
220,138635
204,419768
204,419768
178,941794
178,941794
178,196824
178,196824
174,32298
174,32298
179,314279
179,314279
178,196824
178,196824
172,162567
172,162567
205,537223
205,537223
353,86075
353,86075
391,10925
391,10925
372,038018
372,038018
349,092942
349,092942
344,92111
344,92111
332,629105
332,629105
291,208773
291,208773
259,175063
259,175063
255,450213
255,450213
255,450213
255,450213
260,7395
260,7395
224,831946
224,831946
203,972786
203,972786
191,084805
191,084805
185,348536
185,348536
182,741141
182,741141
177,377357
177,377357
182,070668
182,070668
178,941794
178,941794
171,566591
171,566591
171,268603
171,268603
168,959196
168,959196
167,171268
167,171268
159,870562
159,870562
173,950495
173,950495
183,858596
183,858596
215,29633
215,29633
233,324604
233,324604
258,877075
258,877075
256,195183
256,195183
226,843365
226,843365
208,889588
208,889588
216,78627
216,78627
221,25609
221,25609
275,415409
275,415409
317,35722
317,35722
266,922751
266,922751
214,849348
214,849348
189,22238
189,22238
195,703619
195,703619
185,795518
185,795518
179,388776
179,388776
178,718303
178,718303
159,42358
159,42358
173,131028
173,131028
167,916238
167,916238
174,397477
174,397477
159,498077
159,498077
179,090788
179,090788
185,944512
185,944512
202,706337
202,706337
217,680234
217,680234
246,510573
246,510573
230,270227
230,270227
207,10166
207,10166
185,050548
185,050548
178,718303
178,718303
186,540488
186,540488
244,946136
244,946136
268,859673
268,859673
263,272398
263,272398
236,15549
236,15549
193,6922
193,6922
201,812373
201,812373
167,171268
167,171268
149,515479
149,515479
146,386605
146,386605
146,610096
146,610096
148,845006
148,845006
151,452401
151,452401
158,827604
158,827604
186,316997
186,316997
261,633464
261,633464
260,7395
260,7395
269,381152
269,381152
272,808014
272,808014
265,20932
265,20932
258,877075
258,877075
240,327322
240,327322
228,035317
228,035317
221,479581
221,479581
232,207149
232,207149
260,441512
260,441512
271,16908
271,16908
238,762885
238,762885
199,65196
199,65196
188,626404
188,626404
178,271321
178,271321
139,383887
139,383887
150,707431
150,707431
134,243594
134,243594
148,696012
148,696012
157,93364
157,93364
161,807484
161,807484
164,116891
164,116891
201,812373
201,812373
290,5383
290,5383
290,5383
290,5383
323,689465
323,689465
297,988
297,988
283,0886
283,0886
224,384964
224,384964
256,26968
256,26968
209,113079
209,113079
224,161473
224,161473
228,109814
228,109814
244,871639
244,871639
260,7395
260,7395
185,795518
185,795518
216,0413
216,0413
178,7928
178,7928
179,984752
179,984752
255,897195
255,897195
165,532334
165,532334
148,994
148,994
148,994
148,994
108,691123
108,691123
92,748765
92,748765
133,796612
133,796612
192,574745
192,574745
232,207149
232,207149
241,668268
241,668268
245,8401
245,8401
223,044018
223,044018
298,73297
298,73297
270,722098
270,722098
223,193012
223,193012
201,588882
201,588882
204,419768
204,419768
200,173439
200,173439
252,54483
252,54483
278,916768
278,916768
223,193012
223,193012
223,491
223,491
185,944512
185,944512
204,419768
204,419768
204,419768
204,419768
156,4437
156,4437
169,778663
169,778663
149,589976
149,589976
109,436093
109,436093
99,08101
99,08101
129,550283
129,550283
174,397477
174,397477
254,109267
254,109267
232,43064
232,43064
238,3904
238,3904
223,044018
223,044018
195,331134
195,331134
182,070668
182,070668
195,18214
195,18214
202,333852
202,333852
231,089694
231,089694
250,160926
250,160926
290,910785
290,910785
316,165268
316,165268
266,773757
266,773757
223,193012
223,193012
204,270774
204,270774
186,2425
186,2425
154,879263
154,879263
157,18867
157,18867
145,492641
145,492641
141,991282
141,991282
134,690576
134,690576
120,238158
120,238158
146,237611
146,237611
193,6922
193,6922
260,069027
260,069027
268,710679
268,710679
261,48447
261,48447
223,565497
223,565497
253,2898
253,2898
275,6389
275,6389
275,713397
275,713397
245,318621
245,318621
207,176157
207,176157
216,0413
216,0413
231,68567
231,68567
260,292518
260,292518
233,324604
233,324604
209,33657
209,33657
218,872186
218,872186
201,961367
201,961367
163,8934
163,8934
104,891776
104,891776
135,361049
135,361049
139,085899
139,085899
122,473068
122,473068
78,519838
78,519838
92,748765
92,748765
120,089164
120,089164
155,549736
155,549736
148,696012
148,696012
186,2425
186,2425
223,491
223,491
299,850425
299,850425
336,055967
336,055967
268,1892
268,1892
223,491
223,491
204,419768
204,419768
185,944512
185,944512
231,68567
231,68567
224,384964
224,384964
203,37681
203,37681
186,2425
186,2425
182,51765
182,51765
175,589429
175,589429
184,380075
184,380075
141,5443
141,5443
128,283834
128,283834
116,662302
116,662302
149,366485
149,366485
117,854254
117,854254
118,673721
118,673721
154,059796
154,059796
149,887964
149,887964
134,0946
134,0946
177,600848
177,600848
193,6922
193,6922
216,0413
216,0413
246,734064
246,734064
203,37681
203,37681
170,002154
170,002154
148,994
148,994
149,887964
149,887964
185,795518
185,795518
195,778116
195,778116
204,419768
204,419768
201,1419
201,1419
155,624233
155,624233
139,979863
139,979863
122,547565
122,547565
121,504607
121,504607
107,424674
107,424674
112,266979
112,266979
113,533428
113,533428
95,430657
95,430657
105,189764
105,189764
178,271321
178,271321
267,44423
267,44423
283,014103
283,014103
268,561685
268,561685
248,372998
248,372998
217,829228
217,829228
223,044018
223,044018
206,058702
206,058702
204,86675
204,86675
204,86675
204,86675
185,125045
185,125045
208,5916
208,5916
292,624216
292,624216
297,839006
297,839006
260,292518
260,292518
159,200089
159,200089
150,707431
150,707431
165,681328
165,681328
126,868391
126,868391
129,326792
129,326792
122,92005
122,92005
84,479598
84,479598
104,593788
104,593788
70,921144
70,921144
169,257184
169,257184
227,513838
227,513838
235,41052
235,41052
232,281646
232,281646
236,825963
236,825963
238,315903
238,315903
237,794424
237,794424
202,184858
202,184858
194,958649
194,958649
189,669362
189,669362
198,013026
198,013026
225,353425
225,353425
293,443683
293,443683
286,962444
286,962444
223,193012
223,193012
185,795518
185,795518
216,0413
216,0413
201,1419
201,1419
137,446965
137,446965
120,983128
120,983128
142,28927
142,28927
120,834134
120,834134
108,169644
108,169644
130,742235
130,742235
159,498077
159,498077
247,702525
247,702525
260,7395
260,7395
252,991812
252,991812
223,044018
223,044018
212,688935
212,688935
191,382793
191,382793
193,468709
193,468709
188,030428
188,030428
175,216944
175,216944
196,67208
196,67208
243,009214
243,009214
273,329493
273,329493
269,604643
269,604643
224,459461
224,459461
176,930375
176,930375
189,371374
189,371374
216,0413
216,0413
134,392588
134,392588
