fe_latent_dim,fe_dense_layers,enc_hidden_size,enc_layers,dec_hidden_size,dec_layers,encoder_dropout,decoder_dropout,encoder_hidden_size,encoder_layers,decoder_hidden_size,decoder_layers,learning_rate,max_epochs,patience,batch_size,sequence_length,best_epoch,epochs_trained,price_zone,train_window,val_start,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
33,1,48,2,33,1,"0,0","0,0",48,2,33,1,"0,001",60,20,32,24,17,37,DK1,2 years,2024-01-01,"83,98414124448703","281,9597014285242","235,23888921987606","83,98414124448703","261,2537905122016","235,23888921987614","83,98414124448702","54,700065663821405","47,26200801489408","62,8777070364522","83,88570999967747","97,13588512587951","106,88478174516231","135,14283112552218"
33,1,48,1,48,1,"0,0","0,0",48,1,48,1,"0,0005",60,20,64,24,46,60,DK1,2 years,2024-01-01,"84,31137498767673","281,532277783297","237,84019129442643","84,31137498767673","265,5706957304797","237,8401912944264","84,31137498767671","57,5306324076322","63,676727943147824","71,88528824770265","79,704414853758","93,7572047071829","105,07663321593789","118,54872353837558"
33,1,33,2,48,1,"0,2","0,0",33,2,48,1,"0,0005",60,20,64,24,33,53,DK1,2 years,2024-01-01,"84,35275542479226","297,29381174226285","249,4348162821316","84,35275542479226","276,2734733923743","249,4348162821316","84,35275542479226","60,69725461347658","54,9742174459313","75,42523045726341","81,40251934908166","92,45096215410624","108,33069249747635","117,18841145621036"
33,1,48,2,33,2,"0,2","0,2",48,2,33,2,"0,001",60,20,64,24,28,48,DK1,2 years,2024-01-01,"84,67234701171469","294,442945999453","249,4930010313941","84,67234701171469","277,1919525781932","249,49300103139413","84,67234701171469","57,994569106348585","59,780214810932236","74,81475177556672","86,3452749902183","87,61420521488778","105,13513312195396","121,0222800620953"
33,1,48,1,33,1,"0,0","0,0",48,1,33,1,"0,001",60,20,32,24,16,36,DK1,2 years,2024-01-01,"84,68044359112633","279,68475960614575","233,85739421905845","84,68044359112633","260,5934647960402","233,85739421905848","84,68044359112632","54,762963855851936","52,092143114278315","63,62259364715223","81,28053693142601","96,33700722224188","115,17109577883713","129,4967645880968"
33,1,48,2,28,1,"0,2","0,0",48,2,28,1,"0,0005",60,20,32,24,26,46,DK1,2 years,2024-01-01,"85,21192045275018","300,49122992206514","252,91518118869647","85,21192045275018","278,9611038399508","252,91518118869644","85,21192045275016","63,58204074629435","54,690331691253625","78,03452893120857","87,44516625065134","88,33500848303198","105,38759490189298","119,00877216491841"
33,1,48,2,48,1,"0,0","0,0",48,2,48,1,"0,0005",60,20,32,24,37,57,DK1,2 years,2024-01-01,"85,47155737823641","275,5560116565514","227,89854013584971","85,47155737823641","256,02763698945057","227,89854013584971","85,47155737823643","56,90781667648699","58,90675690542574","60,72331287119499","84,03266430491556","102,97820481288181","121,74033351244915","113,01181256430064"
33,1,48,2,28,2,"0,2","0,0",48,2,28,2,"0,0005",60,20,64,168,60,60,DK1,2 years,2024-01-01,"85,50943741652002","294,68131983502894","250,08754663075717","85,50943741652002","278,59431051812726","250,08754663075715","85,50943741652004","59,45024966905247","63,88008472896877","77,72549294959592","81,45457016475964","87,72678676380764","109,0644216847796","119,26445595467611"
33,1,48,2,33,2,"0,0","0,0",48,2,33,2,"0,0005",60,20,64,24,57,60,DK1,2 years,2024-01-01,"85,57382633888953","299,2991142482124","249,98312377113513","85,57382633888953","279,0600174135403","249,98312377113513","85,5738263388895","62,13630681666773","51,79133239561692","67,25218309512987","80,0250227332719","93,39099302421683","114,27625640596739","130,14468990135603"
33,1,48,2,28,1,"0,2","0,0",48,2,28,1,"0,0005",60,20,64,24,58,60,DK1,2 years,2024-01-01,"85,76120732489862","297,93014998396666","250,98122001437048","85,76120732489862","278,03631272989463","250,98122001437045","85,7612073248986","66,1756284346199","54,110102179653055","76,54704515252023","84,23374015140858","97,63002569510246","107,06657601567582","114,56533364531032"
33,1,48,2,28,1,"0,2","0,0",48,2,28,1,"0,001",60,20,64,24,35,55,DK1,2 years,2024-01-01,"87,18699953943515","288,0374581079401","239,7090763930891","87,18699953943515","266,11173967569795","239,70907639308913","87,18699953943516","54,9131855651961","53,631526963114545","67,35387389116454","96,74001669093109","100,5692655188748","115,2587022723404","121,84242587442452"
33,1,48,1,48,1,"0,0","0,0",48,1,48,1,"0,0005",60,20,64,168,38,58,DK1,2 years,2024-01-01,"87,75851028653324","300,9843284729525","254,21886121204557","87,75851028653324","281,98182531536037","254,21886121204554","87,75851028653325","62,0370274888561","53,479301142415","78,85100260819064","83,60405555076215","97,79859633094061","110,31413270459701","128,22545617997122"
33,1,48,1,28,1,"0,0","0,0",48,1,28,1,"0,0005",60,20,64,168,60,60,DK1,2 years,2024-01-01,"87,84099017953028","307,9951174162997","254,29156909373285","87,84099017953028","282,9963900583011","254,29156909373282","87,84099017953028","60,17137264921871","50,618982507410244","74,9601036067118","80,11914247232302","106,58399777498015","116,40845071498896","126,02488153107905"
33,1,48,1,28,2,"0,0","0,2",48,1,28,2,"0,001",60,20,64,24,37,57,DK1,2 years,2024-01-01,"88,33305305386517","309,2064605954604","260,19424902839825","88,33305305386517","287,3643967020063","260,19424902839825","88,33305305386516","63,3723480159488","49,54426285521434","67,42955459424886","82,68786579117014","94,06222421015681","123,8097513914268","137,4253645188904"
33,1,48,2,33,2,"0,0","0,0",48,2,33,2,"0,0005",60,20,64,168,57,60,DK1,2 years,2024-01-01,"88,63628907096394","302,90805711566753","253,13863516793015","88,63628907096394","282,41455457048073","253,13863516793018","88,63628907096394","62,45034280971288","59,01462005693698","74,47368703263557","87,32917133017013","98,69913005329391","111,85863513171523","126,62843708228283"
33,1,48,2,28,2,"0,2","0,2",48,2,28,2,"0,0005",60,20,64,168,60,60,DK1,2 years,2024-01-01,"88,67513817166916","314,1022768605585","264,33063837286545","88,67513817166916","292,5416830014223","264,33063837286545","88,67513817166916","62,76388052129248","53,13862572682463","72,43266381129006","84,90936088221699","91,74721872716194","116,96059140596208","138,77362612693594"
