hidden_size;SEQ_LEN;learning_rate;epochs;batch_size;layers;price_zone;target_time;eval_start_anchor;eval_window_end;eval_window_hours;eval_chunk_hours;eval_chunk_stride_hours;eval_num_chunks;avg_weekly_smape;avg_mae;avg_rmse;max_avg_daily_smape_pct;min_avg_daily_smape_pct;status;error;used_chunks;first_chunk_start;last_chunk_start;smape_day_1_pct;smape_day_2_pct;smape_day_3_pct;smape_day_4_pct;smape_day_5_pct;smape_day_6_pct;smape_day_7_pct
32;48;0,0001;20;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;52,20773542195421;235,96824477608965;294,4137420875275;156,08314114125332;4,563282545554736;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;46,13245465967924;51,81128017756933;49,713931382924926;45,34827612336452;48,56804288230209;54,31497651861903;69,56518620922031
32;24;0,0001;20;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;52,241544257919855;236,05769758700976;294,59545316965546;156,22853985291945;4,369709399882123;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;46,156576122843994;51,81299184108926;49,7150219519376;45,493044992169324;48,7270957397122;54,34042082931226;69,44565832837436
64;48;0,001;100;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;52,26166341085416;240,44884644251255;299,9259108994269;150,26383305309437;9,348127912531572;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;40,75073394062549;51,17946099548958;48,4849822570269;41,966279116833554;46,20632261763988;59,73998696649757;77,50387798186624
64;48;0,0001;50;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;52,34060718024109;263,6032724408474;333,6488848916154;155,6880335376318;8,514400208862556;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,927884745315936;49,09629004875449;45,1056333814507;37,0782789745041;45,88460615280043;65,30694441195683;83,9846125469052
16;48;0,0001;50;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;52,39087267310332;237,19448722342315;296,5790386250915;156,2711598498669;4,441599969465635;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;47,41309394185169;51,86390520320966;49,56747975524557;45,511082527433665;48,73319730858598;54,25318604780952;69,39416392758719
32;168;0,001;20;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;52,56692673067781;236,774332429564;296,27448033830507;156,06885558600115;5,867412536962848;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;48,99925563022207;52,863836421592765;49,61162038173225;44,91267378347124;48,15671448955965;53,97292266495865;69,45146374320807
64;168;0,0001;20;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;52,66575158732535;271,6257662001561;340,3191285205899;150,71208712210898;10,465101812406614;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;43,36697855592815;50,78034390014776;46,64983881748531;37,217191614999585;43,69505905536486;63,643651281528086;83,30719788582377
16;48;0,0005;100;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;52,770219076575614;276,6504273633606;347,42475349994464;152,55034459218805;9,240591529019513;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,417640259073295;46,656570902960596;44,68316834728214;37,10551598397062;45,37733335902894;67,92886848930658;88,22243619440707
32;168;0,0001;20;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;52,98824800068706;274,28419055001814;342,48336534152514;150,68812104680526;10,638977403671335;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;44,37690959245709;51,13121240622017;46,82048150407143;37,374209691400644;43,836342512205036;63,84760801950145;83,53097227895363
64;168;0,0001;100;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;53,01161444995445;250,27726288558318;316,2663118481144;154,86561660434063;9,210641988029835;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;42,26262688032781;49,514149747723394;46,438903223097995;43,98373347158286;49,021638291787404;62,29795377909022;77,56229575607148
64;24;0,0001;20;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;53,02744318004566;275,1018734465435;343,8242545704193;150,70101900076483;10,871234421105555;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;43,58051638962051;51,134153744406824;46,998228591071175;37,56649613070476;44,004758785287486;64,09739465436593;83,81055396486289
32;168;0,0001;100;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;53,171428177735315;277,8403603499455;347,70735258646636;151,03161253357587;11,54717679493474;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;40,36473301872564;49,975075462392816;46,60746550504382;38,16901578011997;45,28454989437603;65,96899629341945;85,83016129006948
16;24;0,0001;50;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;53,53533113010164;241,03962028484113;300,2837327640994;156,40866052869117;3,4858505032280287;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;48,34591396644369;53,13065519047709;50,91705910194301;47,303461298511245;50,24892302108927;55,28667049495268;69,51463483729445
16;168;0,0001;100;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;53,538655577578396;281,0854133902033;350,51735605276457;150,80743113018298;12,109869009314352;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;41,79131936626285;51,79071015772419;47,789015860213375;38,36955227203056;44,79292940624722;65,1839175231261;85,05314445744452
64;48;0,0001;100;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;53,579806315522475;286,4446127347064;359,18054857300973;156,55439645845948;9,932449274622327;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,02318589116755;46,26659148669758;44,35483363952076;36,64896724826477;46,68003010126605;70,54230554787183;91,54273029386876
64;48;0,0001;100;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;53,83470126472134;259,7450159571286;325,85679917134917;151,6963196802777;9,62461001359476;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;41,64170679451155;47,25627507182223;46,020750853455304;41,63254743162429;50,080361121050956;66,3914737362359;83,81979384434912
16;168;0,0005;20;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;53,87411270560637;283,3555934545228;352,14285110642703;150,75440912450435;11,59554557328149;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;44,774205610574455;52,5831743165019;47,658193058789294;38,14851619891388;44,522570667361286;64,81812380555829;84,61400528154547
64;48;0,0001;20;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;53,964354059386835;284,7408263775267;354,2079299619229;151,0829500941085;12,94043884556532;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;42,934508232934476;50,28419951788795;47,43488844725123;38,863818383465386;45,633486669409635;66,32290994340431;86,27666722135481
16;48;0,0005;100;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;54,00836324339867;288,75213982211613;358,65605405930677;151,28104108573362;10,908624227046113;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,687647265200006;48,517569135685726;45,67127333835669;38,07248056138006;46,99541810136597;69,26922787687492;89,84492642492727
16;168;0,0005;100;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;54,32645412376445;287,6983401279854;355,7869030254349;151,5522453979348;9,380264406749536;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;43,22565917304478;52,06744021762509;47,20674399908623;38,030402193319155;45,030249139130355;66,88652878362683;87,83815536051868
16;168;0,0005;100;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;54,36402574233438;266,84954298364784;336,3188784969079;152,9482535985471;10,923360043122946;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;47,8509895294185;55,18984204853112;48,649361701895884;38,77298032975405;44,72421058700427;62,77754567150768;82,5832503282291
16;168;0,0005;20;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;54,55643914693994;290,2026620978444;358,8561886113164;150,95352398522678;12,746824477170625;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;44,683136880131535;53,311655408464915;48,34263542977464;38,90029169864028;45,26573890105715;65,75764679389881;85,63396891661223
64;24;0,001;100;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;54,6087620107224;285,96828244468685;359,08987325000425;152,52272454866238;9,189143418578372;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;43,33634823782333;50,64379248920781;46,14127052747259;39,25381133395886;47,10481952287181;67,69570893440417;88,0855830293182
32;24;0,0005;100;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;54,720254083567355;298,1973519244377;374,75216741086655;153,46899764740132;11,013579307728884;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,44094874316229;46,2326034017849;45,544713627215145;37,77604352496817;48,51840886358893;71,92681073411195;93,60224969014004
32;168;0,0001;20;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;54,894491523519235;293,0338216792672;361,44078415470835;151,04925261494958;13,27186939450083;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;45,19882957758352;53,11272836937929;48,63881775672715;39,29720196450557;45,657427137882145;66,22565455018393;86,13078130837299
16;24;0,0001;100;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;54,964766193044234;295,3250425424466;365,0099245344001;151,28561852354412;12,189047972059305;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;41,81730549888851;51,84652208370421;48,9380066219765;40,24094782961651;46,8287387562353;67,56039055372074;87,52145200716782
64;168;0,0001;100;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;55,02973411359524;299,8232963208327;372,0907892166205;155,99346227471085;7,658231386758076;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;40,3384978659732;49,07610020907077;43,670143442684726;39,81673430736826;48,373033333010675;72,22346904515376;91,71016059190525
16;24;0,0001;20;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;55,068749486392825;247,3763790256254;306,5671974847055;156,9832509343037;4,520078497135507;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;50,80123244923851;54,547805426938574;52,62440176628357;49,94483805163276;51,96135552791926;56,073704984712485;69,52790819802469
32;24;0,001;100;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;55,08193966351072;300,7822346839679;375,67473501239294;153,4028798226851;10,776726647168703;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,23482816748902;47,84769284628451;45,355242504970285;39,10348921578009;48,942732605616186;71,96997989180906;93,11961241262581
16;168;0,001;20;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;55,38825668119305;298,564730823503;367,17021122119274;151,21472237874272;12,538363480553201;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;44,389019759309974;53,64669291768402;49,24844356046673;40,001468510064136;46,373107527126656;67,05773242454646;87,00133206915336
32;24;0,0005;20;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;55,74768910984374;302,2146541118081;371,0418392806589;151,35753555551545;11,864579400773637;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;44,18083402722877;53,08960353378804;49,62020373581662;40,61776279301678;47,0665717197954;67,82997862420186;87,8288693350587
16;48;0,001;100;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;55,88073498758226;311,7607331405068;388,3709069527013;155,8302001199377;7,170022146858204;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;38,397517922109664;46,6055034870989;45,75775833848588;39,29627426458141;49,5482756888119;74,47166650694169;97,08814870504641
32;48;0,001;50;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;56,19338044021244;307,555377728929;375,7007066266123;152,06689320744306;9,094447580158576;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;43,4637586517448;53,456165362298584;48,864720155809735;40,34266498472053;47,6118924174255;69,65235825949651;89,96210324999139
16;168;0,0001;20;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;56,280331752962624;251,84937423303094;310,9761316156008;157,26472031453676;5,337195942917969;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;51,86391957863194;55,811520938049966;54,03292245900229;51,87061189111422;53,45695461847626;57,098273573711566;69,82811921175217
16;48;0,0001;50;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;56,319078055340675;307,38216179529263;375,55582834870035;151,3358390464734;12,082178496866641;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;46,59409977797669;55,02723213853641;49,77859876345868;40,516691967004334;46,940582680060714;67,7018841074532;87,67445695289469
32;168;0,0005;20;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;56,354224334209846;308,4301095054121;377,1844380985779;151,72314476272746;11,399595947456765;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;44,165847080403864;53,16793033288915;50,01361947292978;41,380187809814124;47,94792280753823;68,89194010853979;88,91212272735405
64;48;0,0001;100;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;56,496191734929624;243,7978162100441;297,01981486152977;153,01147212496622;6,2926233350452785;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;44,36825946261787;57,9282362618229;54,894913602031835;52,53795297332251;54,74740586078106;59,70309395421298;71,29348002971822
16;48;0,0001;100;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;56,9016721975708;315,27474185120053;384,84632935818877;152,14042591855898;10,928244123208891;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;42,00691353961928;53,30889121164434;50,77825684622872;42,50709734793333;49,220192941232895;70,22364527227145;90,26670822406555
64;24;0,0005;20;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;57,18084360634177;322,95446043811194;397,06972383843487;153,75560152117478;9,418255485772207;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;38,814232051126865;49,69731268448032;48,4732276228333;42,74761968917484;51,693384465296475;74,08688391611334;94,75324481536728
16;48;0,0005;20;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;57,46855039444267;319,88249735976024;388,13691092106194;151,9513299880105;11,159769039591842;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;44,88443441336913;55,94516648679112;51,26648686264387;42,26920225117913;48,64883553222804;69,61946836561043;89,6462588492769
16;168;0,001;20;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;57,619793268955135;256,54294058978684;314,9556879045236;157,61740568306888;6,628517153099868;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;51,292660471473006;57,07372962450594;55,907999713143255;54,409824868609604;55,609408604626616;58,627806133201325;70,4171234671262
32;48;0,0005;20;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;57,83396541738413;327,682966031647;401,0452954956161;153,57318629926442;9,292198688633771;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;40,853454273496965;50,7791289498117;49,61585206051066;43,223589857477485;51,918449239882754;73,99175376319403;94,45552977731532
64;48;0,0001;50;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;57,99908189974354;336,008061663129;411,3894477415095;157,41068467421442;6,998961762547776;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,64823116545279;48,4769329010679;47,10845046863299;42,129406802652255;52,04368105065963;77,27740704733694;99,30946386240231
64;168;0,0001;50;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;58,049185767091075;242,36147607226465;297,59203784120024;158,70128026296405;7,194674731287075;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;42,33652012075693;53,07802972452743;55,41155594059226;55,071758271535394;60,20509953643958;62,95339147507457;77,28794530071136
64;48;0,001;50;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;58,12284541240885;289,36176833409934;363,9738779324185;154,28743091402637;10,62443522512532;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;40,95569176278262;53,07627319639717;49,179282310159046;45,88668230667515;55,40352832773536;71,965351271232;90,39310871188059
32;48;0,0001;20;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;58,67414513454773;331,13318478165303;398,1305317867293;152,35427245115042;10,903653722000087;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;47,085330944615606;56,34206229895486;52,135454048954024;43,4174775285993;49,87356788825082;70,92174877188464;90,94337446057492
16;48;0,0005;20;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;58,681018556413065;260,5156363912936;319,49405858314776;157,71392439296855;7,252366337828579;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;53,05439680788484;58,315448017820785;56,77637805621909;55,53410848447554;56,686604681982516;59,54264154839812;70,85755229811056
64;48;0,0005;50;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;58,801310499656246;252,47394905208128;311,8248872183343;150,78717742181774;8,523573041174375;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;43,21321152631081;57,509087227875334;53,43708045291647;51,72512459523295;57,55135162032827;66,70430565032153;81,46901242460844
16;24;0,0001;50;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;59,23447037783441;337,8980484447045;405,34970689714334;152,51795710561103;10,551075015524296;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;46,92893143182769;57,68984414410738;52,737854810165004;43,94223628872515;50,39793994553693;71,46975264322462;91,4747333812542
16;168;0,0001;50;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;59,31599553927894;338,7370386081185;406,1510649951984;152,55194345030398;10,476738956520117;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;46,94256247024509;57,724584877396154;52,82336278059813;44,04541005810077;50,50646859003809;71,58419285406303;91,58538714451132
64;24;0,0005;100;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;59,36188690146943;345,11657882632755;423,75361840721325;153,96767912574174;9,397975993305556;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;42,19185422033037;51,82667263412307;50,096810596784806;45,32928729383767;54,23696969210623;75,53658666901518;96,31502720408876
16;48;0,001;20;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;59,36718359718095;261,99676514240963;320,8397459792425;158,00299003618156;9,89746663309028;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;51,42263857664371;58,57642283351246;58,17746925246924;57,369871668881274;58,27555884730494;60,51773941302171;71,23058458843326
16;24;0,0005;100;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;59,41991966852541;351,22802016508587;429,7804941588361;154,10575550590698;10,579499220679558;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,89501725742245;51,74263286919603;51,67062809093849;44,97697255647795;54,210418745259076;76,5237760833368;96,919992077047
64;24;0,001;20;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;59,51259537834618;347,01111143705407;419,80843674925114;154,78038181356635;8,735029421535222;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,558854773296225;51,77431813949874;51,54012623594383;45,97456675958855;54,39077769424776;76,48004613597934;96,86947790986879
64;48;0,0005;100;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;59,76950912607013;354,3359295980676;430,5406880229036;158,38852429685863;8,131540553269986;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,139065236311154;49,282854804747636;51,339634567325454;45,66251102336521;54,74177933076598;78,2904862892822;99,9302326306934
16;168;0,0005;50;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;59,97838960148354;349,1760679756755;419,620029018813;154,2030758049667;8,92981031258499;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;42,01096745658843;53,5747950502018;52,855629360271514;46,41399994633803;53,94204092384047;75,47806896203193;95,57322551111264
16;168;0,0005;20;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;60,126337798132695;348,4182756424151;416,34780798162836;153,18481426155378;9,438131605734702;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;44,543428067536766;56,97416419980277;54,002511978742085;45,84868040031447;52,408824804206475;73,56925511270732;93,53750002361893
64;24;0,0001;50;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;60,15904143318122;357,7421019845531;435,06290354086383;156,59021373795926;8,390326667531523;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,5244036821143;49,95260619590466;49,68204400551642;45,84981499331594;56,05579886340408;79,46243712460131;100,58618516741195
16;48;0,0001;20;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;60,18072696418611;264,9760531274928;323,57482780969013;158,15398695396243;11,53779646956769;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;50,852211541563854;58,89624898577521;59,32315378115633;58,92185267753444;59,78818341248244;61,68946155453685;71,79397679625355
16;24;0,001;100;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;60,20814458499946;360,82640339162776;441,4276125714553;157,06220984195463;9,776049398199271;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;38,89785915596378;48,057107602941024;48,50090141071005;44,74334069591897;56,52428401991328;81,45525754967066;103,27826165987838
16;24;0,0005;20;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;60,52785727624684;267,23160160844816;326,26652696445126;158,0881168247773;10,832594226984469;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;55,32476260452866;60,136681081449574;58,81515886041416;58,09880544892989;58,919499639173004;60,962963097372544;71,43713020186004
32;48;0,001;20;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;60,63816879610504;353,8627238156265;421,2583940950839;153,73000201422812;9,007625073042508;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;45,37100191567909;56,87618346807491;53,56092145253123;46,3151546267891;53,21945265738388;74,55011429140568;94,57435316087138
32;24;0,0001;20;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;60,92461858147309;355,9211675910108;422,73018340018524;153,37075317913875;9,300477114819689;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;46,63229893428068;58,29845874482843;54,66674864080105;46,30583423994031;52,75514285412163;73,92427508099075;93,8895715753488
32;24;0,0005;100;32;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;60,925315868378874;367,97778104252006;446,76954728438756;157,24161672650902;9,009388565230731;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;38,74074822245462;49,8709641196633;50,293766222704775;46,979579885386634;57,531954046072606;81,01014674584022;102,05005183652997
16;168;0,001;50;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;61,04756823150188;366,81265185804955;438,39150620974016;157,17694025612852;9,926182338145345;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;42,61204488717327;54,150545474826046;52,185250231334884;45,65133156155404;54,49156027973825;78,34406295954128;99,8981822263454
32;24;0,0001;100;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;61,22148467614883;378,2532854381208;465,8212531305054;160,00230467963013;9,038410631363194;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;39,298793353287344;47,55459234744603;48,252314681498625;45,29468699347269;58,13351622947074;83,58195649686594;106,43453263100054
16;48;0,0001;20;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;61,274915015680676;269,82701564909917;328,83684298153474;158,21260047923906;12,211878620059267;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;56,0193438759053;60,84658464145688;59,65260069981017;59,12006954237078;59,886600841518344;61,642845508937704;71,75635999976559
64;48;0,001;100;16;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;61,35737138851971;247,72652138434654;299,80392162430314;148,34688896092385;9,52533321996219;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;44,29040652105131;55,74464220422501;55,06255333538963;58,273437471538664;65,0572058783211;68,63609998931467;82,43725431979766
32;48;0,0001;20;32;2;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;61,702644722406276;363,7698509493309;429,9643337278255;153,61135369984726;9,175514209712794;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;48,60712617028998;59,45361519145651;55,2069685043896;46,75024264539812;53,20069788309618;74,3697220242527;94,33014063796085
64;48;0,0005;50;16;1;DK1;2024-01-01 00:00:00;2024-01-01 00:00:00;2025-01-01 00:00:00;8784;168;504;18;61,731578486145686;381,87879095179323;471,1446753749646;159,93987290931452;8,825445228476486;ok;;18;2024-01-01 00:00:00;2024-12-23 00:00:00;40,05170994193755;52,024031333089006;51,74232538250752;47,90049017517667;57,37774506641566;81,11442960232984;101,91031790156349
