n_estimators,learning_rate,num_leaves,max_depth,min_child_samples,subsample,subsample_freq,colsample_bytree,reg_alpha,reg_lambda,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
200,"0,01",63,-1,50,"1,0",1,"1,0","0,0","0,0","57,25003342439818","349,0181032890646","243,09266407944767","57,25003342439818","289,8359249948801","243,09266407944764","57,25003342439818","51,43242326446936","45,88556980838929","54,43374032476967","46,45706617535208","50,56213779366456","63,3853264702823","88,59397013386001"
200,"0,01",63,-1,1,"1,0",1,"1,0","0,0","0,0","57,266840728885384","348,5146451116228","244,6233876002106","57,266840728885384","291,2202831648977","244,6233876002106","57,266840728885384","51,5057484123397","46,28728930276058","54,753917430426355","46,52534558161365","50,60838553285548","63,792427509540076","87,3947713326619"
200,"0,01",63,-1,50,"0,8",1,"1,0","0,0","0,0","57,29533853082857","351,09689017785837","243,75473026148703","57,29533853082857","290,82961313236166","243,75473026148697","57,295338530828566","51,152539636639034","45,92450294085859","54,78863927780825","46,455846386138475","50,86043529062178","63,23657316621461","88,64883301751921"
200,"0,01",63,-1,20,"0,8",1,"1,0","0,0","0,0","57,31479565146452","349,6992617157962","241,55590429887727","57,31479565146452","289,30168307671863","241,55590429887727","57,314795651464514","51,123124616113316","46,18136462642239","54,84691941962781","46,492547490922504","51,58148609163852","63,77224174410848","87,20588557141863"
200,"0,01",127,-1,20,"0,8",1,"1,0","0,0","0,0","57,47746426371961","353,24715739491506","242,8572045835753","57,47746426371961","291,28450448216665","242,85720458357528","57,477464263719604","51,610372671533895","46,53412673434958","55,66317603497103","46,44684429950246","51,24987104806951","64,23595346977665","86,60190558783412"
200,"0,01",127,-1,1,"0,8",1,"1,0","0,0","0,0","57,59036460257366","355,4877914620191","246,52561144826262","57,59036460257366","294,5829352535757","246,52561144826262","57,59036460257367","51,73239668295413","46,71131128844112","55,35840915034536","46,59556083573426","50,682585678651044","64,28819452464779","87,76409405724192"
200,"0,01",127,-1,20,"1,0",1,"1,0","0,0","0,0","57,69445905326869","354,8953879998933","244,3127381358064","57,69445905326869","292,74004854809857","244,31273813580643","57,69445905326869","51,5784409918997","46,89551037631375","55,63640133181483","46,761490956943426","51,19841262274085","64,0241597581084","87,76679733505983"
200,"0,01",127,-1,1,"1,0",1,"1,0","0,0","0,0","57,932586602249664","357,82089254125776","248,68450337874637","57,932586602249664","296,7110560859059","248,68450337874634","57,932586602249664","52,143213761486216","47,39827188287471","55,894005925235106","47,17751394713365","50,93708893972948","64,30485776153338","87,67315399775512"
50,"0,01",127,-1,20,"0,8",1,"1,0","0,0","0,0","60,542099576945816","383,3050379036716","317,5464085997494","60,542099576945816","352,36668065784437","317,54640859974944","60,542099576945816","60,61709895326843","57,21037291864176","60,04624421646222","48,895175268882454","41,44386310105253","64,93736975811261","90,6445728222007"
50,"0,01",127,-1,50,"1,0",1,"1,0","0,0","0,0","60,65002485995786","386,04588842104084","319,2883320695616","60,65002485995786","354,54726084706846","319,28833206956153","60,65002485995786","60,58559648020726","57,26936711717673","60,242342579001885","48,91217437786508","41,55534496059075","65,19793917041615","90,7874093344472"
