max_depth,learning_rate,n_estimators,subsample,colsample_bytree,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
5,"0,1",600,"1,0","0,7","64,0450378086872","391,63897915566184","262,56574357563477","64,0450378086872","311,80705622439143","262,5657435756347","64,04503780868721","46,43238639364823","46,2812315021518","61,36204041209044","54,90536583387457","74,75683629328208","80,6546221558191","83,92278206994426"
5,"0,1",600,"1,0","0,9","64,0575734237319","381,98590827271084","261,2615992013347","64,0575734237319","307,62860143691904","261,2615992013347","64,05757342373191","46,59174374248284","47,7240329618737","61,240785270623604","55,19442732468511","72,73000277488936","79,72937475960327","85,19264713196543"
5,"0,1",400,"1,0","0,9","64,0580496101305","380,61564848348735","261,07268762159396","64,0580496101305","306,9723652097301","261,07268762159396","64,0580496101305","46,85709402725231","47,7236448899275","60,90392730697544","54,78305922758766","72,51063007465854","81,34722480794278","84,28076693656924"
5,"0,2",600,"0,9","0,9","64,05858275205291","390,36838499222347","263,9590846900538","64,05858275205291","311,76461520904525","263,95908469005377","64,05858275205291","47,0000272933855","48,62877614796555","60,60229419680542","57,09017280601178","74,1697580857023","78,43117382699674","82,48787690750315"
7,"0,05",600,"0,9","0,9","64,05923150551733","388,6921907242659","266,4960447782736","64,05923150551733","312,30968594955345","266,4960447782736","64,05923150551733","47,343976485208486","48,761726905582854","63,027969220816786","55,76101805811996","73,5605435601017","76,65878952928061","83,30059677951091"
5,"0,1",600,"0,9","0,9","64,0734618459551","398,80917918044014","265,0243157775616","64,0734618459551","314,7052706410163","265,0243157775616","64,0734618459551","46,114389451387844","48,698438291281846","62,10807116986851","55,24866428529456","74,77014042132028","79,39041626218963","82,18411304034302"
7,"0,2",200,"0,7","0,9","64,07714295570119","390,014173461323","262,24595412538497","64,07714295570119","310,458653446876","262,245954125385","64,0771429557012","47,72293939995809","47,02536782473972","60,26636924267447","55,34760977581837","74,75455435735151","76,29677924835411","87,12638084101208"
5,"0,1",400,"0,7","1,0","64,08654340052254","394,723156465565","267,9280856533692","64,08654340052254","314,9360836223586","267,9280856533692","64,08654340052253","47,373797225186806","46,9160908549847","64,59920781175884","56,63727576564164","74,47387922342656","78,20472926985146","80,40082365280773"
5,"0,2",400,"0,9","0,7","64,10113604953393","398,28655211495163","264,4766747390849","64,10113604953393","314,10243329544085","264,4766747390849","64,10113604953393","46,22034607773053","47,63305180021844","62,85971903292274","56,29323771913144","75,79441917449145","78,39743232364063","81,5097462186023"
3,"0,2",400,"1,0","1,0","64,10925888114899","402,7732677568945","270,0934530886981","64,10925888114899","319,0403553185038","270,0934530886981","64,10925888114899","48,195955846062816","46,33562211400944","62,829468876330054","55,085692483270904","76,43346483060638","77,37284718926347","82,51176082849983"
3,"0,05",200,"0,9","0,9","64,16502647368108","370,4968260262491","265,625501722831","64,16502647368108","306,9940535402194","265,625501722831","64,16502647368108","50,719778098174324","49,13705456747989","62,9242495472972","57,30847431512715","69,74527419448583","77,15445541280141","82,16589918040174"
7,"0,1",200,"0,7","0,9","64,17056592016027","382,56417313651554","261,88721373008445","64,17056592016027","308,9882690155036","261,88721373008445","64,17056592016027","46,00464662633232","48,122713522472985","62,52473833218082","55,161662210006156","74,17955529269722","78,81675176074327","84,38389369668911"
3,"0,05",600,"1,0","1,0","64,17217028140331","392,0217175057305","269,5126580106861","64,17217028140331","314,01076608940235","269,5126580106861","64,17217028140331","50,03144913513753","46,48411667478376","64,13765050953384","55,248663065281576","73,91102148865424","78,12932070393893","81,26297039249326"
7,"0,2",400,"1,0","0,7","64,1763363693159","387,7200461303074","263,48515927980884","64,1763363693159","312,2172783857933","263,4851592798088","64,1763363693159","47,181578472224984","47,79042734241078","60,90994908613427","57,061533589627835","73,96417167224347","78,75667892245121","83,57001550011883"
3,"0,1",200,"0,7","0,7","64,21594722791332","388,7221880837112","266,19146202672016","64,21594722791332","312,20669433964656","266,1914620267202","64,21594722791332","49,0341620517843","47,875332180969494","61,83417766123965","56,48483818690737","73,66819672470046","80,59532037811982","80,01960341167215"
5,"0,2",400,"0,7","0,9","64,22540878245205","392,16889454234763","264,75312785641626","64,22540878245205","313,50267648865895","264,75312785641626","64,22540878245204","45,56911468062954","47,82323071470675","63,53489028860955","55,62912956173232","77,87148586321663","76,42351893720772","82,72649143106175"
5,"0,1",200,"1,0","1,0","64,2321130824727","391,7171736604262","267,58627372162096","64,2321130824727","314,5004354782686","267,5862737216209","64,2321130824727","47,90220781452375","46,26016070379835","63,407299205529576","55,22450339769354","73,64138368134617","80,04396187437659","83,14527490004085"
5,"0,2",400,"0,7","1,0","64,2437136378501","402,16972849662295","268,0947375929196","64,2437136378501","318,90080894579853","268,0947375929196","64,2437136378501","47,186483077888084","47,037099564472854","62,597888766385466","54,002736746523226","73,734341379198","78,15201449185102","86,99543143863207"
5,"0,05",600,"0,7","0,7","64,24895141008153","390,3722030211193","265,49406209608554","64,24895141008153","311,81609327237857","265,49406209608554","64,24895141008152","46,635996040994485","46,72466815144275","62,97041801594054","55,3068811478341","76,41134920810161","80,21412682075206","81,47922048550515"
5,"0,2",600,"0,7","1,0","64,24988028409106","401,4565685228133","267,6379080641166","64,24988028409106","318,55763036172306","267,63790806411646","64,24988028409106","47,67819116469547","47,81387258142347","62,44675937783131","54,8659680085286","73,53751978072034","76,549328641071","86,8575224343672"
5,"0,05",200,"1,0","1,0","64,27810424727424","375,76811892480623","263,83557887624016","64,27810424727424","307,840226305115","263,83557887624016","64,27810424727423","48,667547331043124","46,02127960341906","62,968684619613924","55,322322786151105","72,71759606432991","80,07395029616191","84,17534903020058"
7,"0,1",600,"0,9","0,9","64,28693138343331","393,39797076483376","265,0563117086617","64,28693138343331","312,886744045657","265,05631170866167","64,28693138343331","46,69924234654906","47,7356413065996","62,353912196041264","55,415942088229244","75,11208256522599","77,4314829136433","85,26021626774472"
7,"0,1",400,"0,9","0,9","64,29393981456619","393,60825044582185","265,4108814296627","64,29393981456619","313,2037887704963","265,41088142966265","64,29393981456619","46,59045081597287","47,73275005257856","62,1668083426099","55,402508621057834","75,55293782130579","77,45995647939976","85,15216656903854"
5,"0,2",200,"0,9","0,9","64,32902480005428","389,36363391148734","264,6252421055938","64,32902480005428","311,73405254193545","264,6252421055938","64,32902480005428","46,80418454897058","48,62687667600931","61,20623311116339","57,63558677562296","74,88186257983139","79,92309453853642","81,22533537024594"
3,"0,2",600,"0,9","1,0","64,33554786718115","400,14872970429155","269,2880299813864","64,33554786718115","318,374534772075","269,2880299813864","64,33554786718115","48,85586033762647","46,67017535142865","62,61129412366956","55,69315871764357","76,97646230825629","78,76240285194154","80,77948137970196"
3,"0,05",400,"1,0","0,7","64,35229208723729","377,90957367373295","265,3070292597572","64,35229208723729","308,35592011551824","265,3070292597572","64,35229208723729","49,799512586112705","48,223352689617755","63,10743832856171","56,922826431196384","73,47122409856476","78,92167217689327","80,02001829971444"
3,"0,05",400,"0,9","1,0","64,35317445570729","374,8347759769191","265,4486282189653","64,35317445570729","308,5809626569192","265,4486282189653","64,35317445570729","50,54483320367879","48,39378597082805","63,31729033053403","56,369644486006266","71,64654779533035","78,84373801842565","81,3563813851479"
3,"0,2",400,"0,7","0,7","64,35520928864325","391,376682831464","265,63663875440204","64,35520928864325","312,57258688353926","265,63663875440204","64,35520928864325","48,58128026500009","46,453325228166335","60,4751703968323","55,86072781802085","76,06596562569791","81,4949864990842","81,55500918770109"
5,"0,05",200,"0,7","1,0","64,3985365014466","379,9548715692802","265,17532784508273","64,3985365014466","310,1689707288666","265,17532784508273","64,39853650144661","48,26952484845711","46,52624283986099","63,49286106134386","56,005335026663694","73,428541850605","80,31130423069393","82,75594565250162"
5,"0,1",200,"1,0","0,9","64,40934135486727","379,49302696929453","262,8105228425519","64,40934135486727","307,8946950057719","262,8105228425519","64,40934135486727","47,30918867119861","47,96948849286246","61,43748713534916","55,70127856823623","73,92781361465802","82,59322746621064","81,92690553555573"
5,"0,05",400,"0,7","1,0","64,41360098859742","388,31538911401566","266,7117195778328","64,41360098859742","312,78442301797975","266,7117195778328","64,41360098859741","47,84500859696925","46,587734344658855","63,74720876359497","55,7093075913655","74,60052846127199","80,36923141737051","82,03618774495075"
3,"0,05",600,"0,9","1,0","64,41404698656497","384,30721891810873","268,43334795449715","64,41404698656497","312,245095157948","268,43334795449715","64,41404698656495","49,79220458924718","47,65741377515295","64,08433231343565","56,092508273658254","72,85064093308313","79,19836093988543","81,22286808149215"
3,"0,2",200,"0,9","1,0","64,4204399182054","387,11441380600775","266,8415088444498","64,4204399182054","312,94379435769275","266,8415088444498","64,4204399182054","48,097517485220656","46,69317426159442","62,25891091474027","57,241413901147496","76,69383988993822","80,65580271127774","79,302420263519"
7,"0,1",400,"0,7","0,9","64,4231614270322","382,55797153901153","261,8976669924138","64,4231614270322","309,1709757600135","261,89766699241375","64,42316142703218","45,88989208972227","48,13172025918658","62,713813186946325","56,116080227680015","74,2551097239759","79,00934784352575","84,84616665818851"
3,"0,1",400,"1,0","0,7","64,42495712549616","392,55398267906196","267,916495217833","64,42495712549616","313,8079709031268","267,916495217833","64,42495712549616","48,50964874802784","48,148266655475325","62,16669055110495","55,77162413756628","76,71399793220093","80,46677783062663","79,19769402347131"
3,"0,1",400,"0,7","1,0","64,43118174884302","393,4789463406985","269,6165040679983","64,43118174884302","315,57907080524217","269,6165040679983","64,431181748843","49,1263329365378","46,75115151203831","63,9408946924637","55,244055007563965","75,04155257989095","79,51768754123955","81,39659797216675"
7,"0,2",600,"0,9","0,9","64,43200357957095","391,0524309103947","265,9028308141312","64,43200357957095","313,88481654248926","265,90283081413116","64,43200357957095","47,86269065959291","49,758039718197786","61,24085565974955","56,87095874569943","73,84812472641252","76,46860226549168","84,97475328185274"
3,"0,1",600,"0,7","1,0","64,4617981262086","399,9498986357761","270,77152452317506","64,4617981262086","317,75011144163597","270,77152452317506","64,4617981262086","48,781816420272705","46,53269619319423","64,05020008866227","55,19481119098198","74,7837059139607","79,86807307487426","82,02128400151406"
7,"0,1",600,"0,7","0,9","64,46938718005543","382,25894165773377","261,3514872795925","64,46938718005543","308,7762120594372","261,3514872795925","64,46938718005545","45,97177729347126","47,69976919822926","62,16179017707998","56,59472911086638","74,32204825134427","78,45179502170396","86,083801207693"
7,"0,2",400,"0,9","0,9","64,47598918595585","392,58255173865825","266,9967421446992","64,47598918595585","314,9862966123015","266,9967421446992","64,47598918595585","47,8562267082029","49,67303769080807","61,67237088452099","56,75177640033331","73,84993448254734","76,3851708953685","85,14340723990989"
3,"0,05",400,"0,7","0,7","64,48884599259144","381,84387231508094","267,7933159856116","64,48884599259144","311,48627197841364","267,7933159856116","64,48884599259144","50,58872396325704","46,90445546996541","63,008403821525484","55,73487369177271","74,10368012483423","79,88122607567485","81,2005588011103"
5,"0,05",200,"0,7","0,9","64,50143491669652","383,27942817684163","266,6848826908371","64,50143491669652","311,83685690048685","266,6848826908371","64,50143491669654","48,43824239975702","47,43611495755066","62,91666960614888","56,48334793779672","73,77967274865546","81,1052645461705","81,35073222079649"
5,"0,05",400,"1,0","1,0","64,50251012661903","387,6690899988302","266,2130734177438","64,50251012661903","312,7964815547363","266,21307341774383","64,50251012661903","48,739653719571905","46,084596140125356","63,16536877023897","54,9795561189857","73,46800889891844","81,22242647754061","83,85796076095221"
3,"0,2",600,"1,0","1,0","64,50481499556537","401,45434452655104","269,8122682537931","64,50481499556537","319,36107243922277","269,8122682537931","64,50481499556535","48,586917013568225","46,38407492598414","63,132858868072134","55,05250657676571","77,25013314749114","77,67831574027753","83,4488986967986"
3,"0,05",600,"1,0","0,7","64,50519862555723","383,42314489841175","267,00394601864565","64,50519862555723","311,0841374788146","267,00394601864565","64,50519862555724","49,28085166330018","47,89576283637862","62,45252354893903","56,77241813206771","75,32942094945963","80,25708880919561","79,54832443955985"
5,"0,05",600,"0,7","0,9","64,52369614135185","394,1213513842562","267,9216627804723","64,52369614135185","315,54862450302323","267,9216627804723","64,52369614135185","47,67547444249668","47,148524880851866","63,44541402504595","56,34410353211159","75,00226635165328","80,34373597144246","81,70635378586115"
5,"0,1",200,"0,7","1,0","64,53370677354903","394,3426444738593","268,8023914795459","64,53370677354903","315,60978510772145","268,8023914795459","64,53370677354903","47,645042944324175","46,92351485335343","64,06091660296532","56,39843674782621","74,41786430112819","80,30165082234163","81,98852114290426"
3,"0,1",600,"1,0","0,9","64,53675701287833","382,7463986088113","266,57411404102425","64,53675701287833","310,1435511147283","266,57411404102425","64,53675701287833","48,92735837435067","47,71483061522339","62,28251067820363","55,36556208466275","75,29234817966136","79,59690303088547","82,57778612716109"
3,"0,05",200,"0,7","0,9","64,5384300144743","374,6483255608536","267,191732413064","64,5384300144743","309,01251686382756","267,191732413064","64,5384300144743","50,68656435685714","49,57744864574987","63,375430768714565","56,68900506930901","71,45336482977781","77,84306682834458","82,14412960256713"
5,"0,2",400,"1,0","0,9","64,55436528033296","393,5122275121971","263,859205817311","64,55436528033296","312,8028910632398","263,85920581731096","64,55436528033296","46,29359848465664","48,2004728642123","61,321527523508756","54,87173930237503","75,5185224699278","79,4553011255418","86,2193951921084"
5,"0,05",400,"0,7","0,9","64,56248344801469","391,32976953817047","268,1312596394148","64,56248344801469","314,8247212258103","268,13125963941485","64,56248344801469","48,10031222555398","47,48070769980601","63,53007888177416","55,91856059796081","74,58529374050372","81,13296624819661","81,1894647423075"
3,"0,2",600,"0,7","0,7","64,56304053240997","392,0896643783896","266,1948289597359","64,56304053240997","313,1679091279961","266,1948289597359","64,56304053240999","48,094485096795836","46,60227684154441","61,08190076424954","56,63312754219167","75,83356732914335","82,5261253614746","81,16980079147044"
3,"0,1",600,"0,9","0,7","64,56599252947902","399,3049320040501","267,1493005603329","64,56599252947902","314,5756846742316","267,14930056033296","64,56599252947903","47,94643712797646","47,17665181713125","63,02293895720755","56,39842444965841","77,3914350917298","80,27708768752377","79,74897257512598"
5,"0,05",600,"0,9","1,0","64,56710019102958","400,18492879634044","269,5448586213661","64,56710019102958","317,33065688232756","269,5448586213661","64,56710019102958","47,820630505920136","46,436789191352105","64,4970217010938","56,05571712771962","73,83664850575789","79,82150888681903","83,50138541854449"
3,"0,2",400,"0,7","0,9","64,57192049416037","400,6797947389236","269,19474712389376","64,57192049416037","316,9926266083589","269,19474712389376","64,57192049416035","48,791730676633854","48,14773509046891","62,91050315028709","53,45463871206333","77,34024946526807","81,08014117621875","80,2784451881825"
3,"0,1",200,"1,0","1,0","64,57481614750888","386,72026134791065","268,64703936450974","64,57481614750888","312,6171045852516","268,6470393645098","64,57481614750888","50,16908258146461","47,45026768886043","64,28700381767318","55,98249256840846","72,90613143509124","79,7591280896603","81,469606851404"
3,"0,1",600,"0,9","1,0","64,57731165624787","404,7348933331386","272,45915591622884","64,57731165624787","319,3427616666319","272,4591559162289","64,57731165624789","48,53014824246911","45,99233644235714","64,3516763767392","56,341087353956695","75,14224753227799","79,14797088006895","82,53571476586603"
3,"0,05",200,"0,7","0,7","64,60759078785368","372,61578609043045","266,0645620924985","64,60759078785368","309,1118749077172","266,0645620924984","64,60759078785368","50,66354712360028","47,469746960261155","62,649040902566206","56,86628826812844","72,1131483751912","79,43818914624359","83,05317473898486"
5,"0,1",600,"1,0","1,0","64,60872125745684","398,7295196645365","270,12888403575124","64,60872125745684","318,46127167470814","270,12888403575124","64,60872125745685","47,37457207910942","46,653758991033335","64,03071244690467","56,48130182561806","75,6006698062015","78,22348770800531","83,89654594532563"
5,"0,05",400,"0,9","1,0","64,6127888351986","396,5848021242854","268,8551760313923","64,6127888351986","316,1320533335992","268,8551760313923","64,6127888351986","47,854445044319455","46,20169847737624","63,98626772291662","56,15331509102076","74,11159407703722","80,69471592855828","83,28748550516161"
7,"0,2",600,"0,7","1,0","64,61843724997044","385,20880718651074","263,47818268893946","64,61843724997044","311,9760477914387","263,47818268893946","64,61843724997046","48,08151809142113","47,73106089677878","63,246738341026","57,92870276010915","75,38405539026326","78,32871497240387","81,62827029779095"
3,"0,05",400,"0,9","0,9","64,61940072477306","386,0124408244095","270,10111425644027","64,61940072477306","313,71319605012417","270,1011142564402","64,61940072477304","50,47333637088342","49,2716402693627","63,61607905246333","56,42849835078064","72,76702510005379","79,4521325758395","80,32709335402798"
5,"0,2",200,"1,0","0,9","64,63508021870834","396,25633153873736","266,28507925313176","64,63508021870834","314,66896747104573","266,28507925313176","64,63508021870834","46,19999567612096","48,785409151417674","61,8412098475139","55,722910111946334","76,21502859614837","80,92406938282917","82,75693876498195"
7,"0,2",400,"0,7","1,0","64,65007666560496","385,7331948154873","263,6961387382335","64,65007666560496","312,00710578304444","263,6961387382335","64,65007666560496","47,95919195882479","47,39971002843893","63,39213239225031","58,277445656118815","75,20320953206291","78,78918423024479","81,52966286129413"
7,"0,2",200,"0,7","1,0","64,65451600767392","386,3952158923244","263,9845128419143","64,65451600767392","312,0247870534689","263,9845128419143","64,65451600767393","47,70239433957234","46,579984333296565","63,75080174468617","58,22668889595544","75,61165794193553","78,32576716195562","82,38431763631583"
5,"0,2",600,"1,0","0,9","64,6569098612407","396,01699489632585","264,81197308515544","64,6569098612407","313,9446200565695","264,81197308515544","64,65690986124072","46,33783585311063","48,91683729702702","60,784501656807144","55,56460642600797","76,2626904501357","78,75683511899985","85,97506222659669"
3,"0,1",600,"1,0","1,0","64,67408312912227","409,48441047560124","273,1275030809501","64,67408312912227","321,7266850661555","273,1275030809501","64,67408312912225","49,6470044028148","46,3278583547752","64,06365357330048","55,893408988487096","74,38666430775983","79,33694410577858","83,06304817093984"
5,"0,05",200,"0,9","1,0","64,67829429121903","385,3169002943446","266,3947429179284","64,67829429121903","311,62010462825583","266,3947429179284","64,67829429121903","48,01824644893988","46,22572498489346","62,958860943434544","56,401374918388626","73,18693976923922","81,5019459557246","84,45496701791296"
5,"0,2",200,"0,7","0,9","64,6853136698147","394,5788965706032","266,5259760175146","64,6853136698147","314,49365355066993","266,52597601751455","64,6853136698147","45,89914142632287","48,29743512756245","64,03205528888978","56,33934390687352","78,801575807091","78,3062563793098","81,12138775265349"
3,"0,1",200,"1,0","0,7","64,6907520098098","388,37224628379545","267,3813861408086","64,6907520098098","312,8619722791627","267,38138614080856","64,6907520098098","49,15628872349925","48,34891462702261","62,42633305426545","56,72622876552771","76,39010524406437","80,64505577674919","79,14233787754002"
5,"0,05",400,"1,0","0,7","64,69124294338594","386,6936249961043","265,0894690947712","64,69124294338594","311,6993713155671","265,0894690947712","64,69124294338594","48,073394689598935","46,92662138758645","62,18126259159983","56,39735111164198","76,19323291036338","80,9246174561629","82,14222045674816"
5,"0,05",200,"1,0","0,7","64,70365483713677","377,73220312444244","263,39991496400154","64,70365483713677","308,3249100041103","263,39991496400154","64,70365483713677","48,34660627740507","47,03799822231653","61,518282332308615","57,15458535990759","74,750285730384","81,6124478773815","82,505378060254"
3,"0,05",600,"0,9","0,7","64,70484052214368","388,3472596584389","267,0106221300528","64,70484052214368","312,25242968310073","267,0106221300528","64,70484052214368","49,60071228204163","46,83666720821737","62,36477306849446","55,938119930818345","76,85169910775797","81,20138676608818","80,14052529158785"
3,"0,1",200,"0,9","0,7","64,71321317032397","385,74781026042945","265,01533736706676","64,71321317032397","310,0507000756881","265,01533736706676","64,71321317032397","48,690081624661886","47,77770689658079","62,834634442930714","56,93763643150949","77,26292851147281","80,40704819858567","79,08245608652646"
5,"0,05",600,"0,7","1,0","64,73498213790299","392,9409876077906","268,11651337039024","64,73498213790299","314,9617902558318","268,11651337039024","64,73498213790297","48,049133707094796","46,879140881390356","64,113154242132","55,879831306299685","75,66143546399641","79,9676818298112","82,59449753459646"
5,"0,1",200,"0,7","0,9","64,75196655267128","389,5731203333545","266,9508856745895","64,75196655267128","313,656546630327","266,9508856745895","64,75196655267128","48,129389127536086","47,856322008444664","62,55036684016305","56,99827136022134","75,31236802376101","80,34226322479752","82,07478528377521"
3,"0,1",400,"1,0","1,0","64,75212946783644","404,8659962302431","272,05756379929295","64,75212946783644","319,64800716370684","272,05756379929295","64,75212946783644","49,89848654130868","46,2947673412402","64,65039857925865","55,939635132379095","74,65394129429106","80,27310832570319","81,55456906067424"
5,"0,1",400,"1,0","1,0","64,76373012318328","398,6964310908288","270,94013185491497","64,76373012318328","319,12255283579805","270,94013185491497","64,7637301231833","47,39362172129148","46,94370905938588","65,00063557174104","57,17917372303512","75,48891842260144","78,82020195838709","82,51985040584093"
7,"0,1",200,"0,9","0,9","64,76466666486493","394,5401970602783","267,64469850684","64,76466666486493","314,8956036608514","267,64469850684","64,76466666486493","47,01070995779053","47,95971725947247","62,32608087170905","55,91119085874338","76,40220755797593","78,94488295441917","84,79787719394399"
3,"0,05",600,"0,9","0,9","64,77593656002142","389,92139899528445","270,2843990144086","64,77593656002142","314,836269832006","270,2843990144087","64,77593656002142","50,28537142139073","48,3709622617768","63,04531247204102","56,3395940614681","74,67375993665655","80,17563637775771","80,54091938905906"
3,"0,2",600,"0,7","0,9","64,78777198736351","398,35670186471305","268,3615821371935","64,78777198736351","316,76615887362374","268,3615821371935","64,78777198736351","48,399593679512506","48,16846222126378","62,302072847307784","54,73822801870443","77,49144619739931","82,80301453212712","79,61158641522971"
3,"0,1",600,"0,7","0,7","64,79579956386266","400,93436439797944","269,6113733534856","64,79579956386266","317,730490452189","269,61137335348565","64,79579956386267","49,054600151189796","47,002838958052514","61,416110667682105","56,61564842491959","77,3048407252823","80,89106046208863","81,28549755782376"
5,"0,05",600,"1,0","0,7","64,81028282901","392,8852240518339","266,7140129330277","64,81028282901","314,40759471518606","266,71401293302773","64,81028282901","47,98642284466525","47,0158038304311","62,703879830292664","56,66293021936059","77,08592337437003","80,3609494059204","81,85607029803003"
3,"0,05",400,"0,7","0,9","64,87000553393057","389,162359027231","271,5249829459039","64,87000553393057","314,62949868198837","271,5249829459039","64,87000553393057","50,569577308019475","48,631051928841735","64,0557970321928","56,67080480424962","73,83295638749635","79,42730482850165","80,90254644821226"
3,"0,1",400,"0,7","0,7","64,87768459290304","395,4353015468075","268,1464451733893","64,87768459290304","315,345467556271","268,1464451733893","64,87768459290304","48,92871304790287","47,67985154870786","62,317243785075874","56,58165604872961","77,02865663333382","81,54314580799081","80,06452527858036"
5,"0,1",400,"0,7","0,9","64,87922719075902","394,77904793029404","268,0195428619197","64,87922719075902","315,63226326150203","268,01954286191966","64,87922719075902","47,61119543301548","47,9522222756823","62,35316756745174","56,6255931162579","76,0281027257967","79,74344951588773","83,84085970122129"
7,"0,2",400,"0,7","0,9","64,89526108393574","392,25970651332904","264,12745989151415","64,89526108393574","312,766270584467","264,12745989151415","64,89526108393572","46,98393187226047","48,03592298770854","61,296932860582615","56,61341667390512","76,22815272486406","77,39109453959122","87,7173759286381"
5,"0,05",400,"0,9","0,9","64,90348440124527","389,8600528238724","267,9272722376605","64,90348440124527","314,06819650979315","267,9272722376605","64,90348440124527","47,77225611162084","47,20837657424214","63,19533950666399","55,99773334179251","76,66054025607482","81,28717867938153","82,20296633894102"
5,"0,1",600,"0,9","1,0","64,90701352643777","409,0725887992392","272,96850794617694","64,90701352643777","323,1225988592801","272,96850794617694","64,90701352643775","48,07024137293783","47,26835841104909","65,68602602225596","55,76560464835355","75,17677789796168","77,14229375366995","85,23979257883624"
7,"0,2",600,"0,7","0,9","64,92351236775977","392,06633812671487","264,1313549584992","64,92351236775977","312,84411587617257","264,13135495849923","64,92351236775978","47,27652369724979","48,117631941631686","61,193993563236184","57,11557287505701","76,19539684781486","77,3763047494285","87,1891628999004"
5,"0,05",600,"1,0","1,0","64,92524526483024","394,42487728902796","268,8759623409993","64,92524526483024","316,2093280527943","268,8759623409993","64,92524526483024","49,16960927799738","46,003033477485786","63,495485130319196","54,67317751909059","75,07836477162387","81,59317434688711","84,46387233040774"
5,"0,1",400,"0,9","0,9","64,9390397192863","399,560394324938","267,28458265681945","64,9390397192863","316,37915109018","267,2845826568195","64,9390397192863","46,83151090170815","48,31209301397077","62,590143039039674","55,98363748402822","76,68133900385575","81,35314286590565","82,82141172649587"
5,"0,1",200,"0,9","0,9","64,94994839681222","400,5420695883728","269,8764422064767","64,94994839681222","318,0068641787449","269,8764422064767","64,94994839681222","47,42481209698412","48,785463256659355","62,98420988152931","55,983529785014795","75,45963400107962","80,88994168359002","83,1220480728283"
5,"0,05",600,"0,9","0,9","64,96136189981809","394,5196354559756","269,20971419391236","64,96136189981809","315,94843720818506","269,20971419391236","64,96136189981807","47,7545658123356","47,382539956570554","63,322470982748676","56,426232717839405","76,59569694501505","81,29001804804756","81,95800883616972"
3,"0,2",200,"0,9","0,7","64,96641815004087","393,1088163130363","265,9102494791437","64,96641815004087","313,6999226219749","265,9102494791437","64,96641815004087","48,04977016786048","45,84728282372943","62,35191910404902","56,33296168764018","78,83050636585023","81,97826897980416","81,3742179213526"
3,"0,2",400,"0,7","1,0","64,96743979285476","388,6731401118406","265,76524977711654","64,96743979285476","313,0188924537824","265,7652497771166","64,96743979285476","47,52338085331883","46,17346261053307","63,83515626271081","55,943284518715075","79,76510739826296","79,73536098386069","81,7963259225819"
5,"0,2",400,"1,0","1,0","64,99704028932774","409,47140977716947","273,19636256475746","64,99704028932774","323,2164493992806","273,1963625647574","64,99704028932773","47,46737752358048","47,46974374754363","64,8257493593245","57,279082808473504","76,92505200979475","78,14213651446407","82,87014006211322"
3,"0,05",600,"0,7","0,7","65,01179855640311","384,66589500574366","268,98635255260024","65,01179855640311","312,7935939151159","268,98635255260024","65,0117985564031","50,79590208716188","46,99235253432526","63,26767591442487","55,57338146719991","76,67855722149459","80,74967419996005","81,02504647025518"
5,"0,05",400,"1,0","0,9","65,03084669076406","394,37854983809785","269,28758375842114","65,03084669076406","316,3197639086321","269,28758375842114","65,03084669076408","48,19420000397287","47,77672426119236","63,70965655233209","56,97281430449337","74,86661051429385","81,15951205406824","82,53640914499569"
7,"0,2",600,"1,0","0,9","65,03807248363616","384,4462664821922","263,80855860036473","65,03807248363616","310,30711532296397","263,80855860036473","65,03807248363616","46,26514591789737","48,36543456459819","62,4825320754739","56,917499722595764","75,46838890663075","79,81749215366352","85,95001404459359"
3,"0,2",200,"0,7","0,9","65,05116316915101","400,76210396604006","272,59315009323984","65,05116316915101","318,7935742633746","272,59315009323984","65,05116316915101","48,766471391688995","49,10439570052529","64,47376501421711","55,68590017403929","75,3876263293798","82,80293079925111","79,13705277495546"
5,"0,1",600,"0,7","0,9","65,06318436163957","394,35475913295164","267,05706538122297","65,06318436163957","315,4029318752885","267,05706538122297","65,06318436163959","47,668187536275596","47,6890518953076","62,329502589111684","56,83340724116481","75,30725682552443","80,0678965853199","85,54698785877306"
7,"0,2",400,"1,0","0,9","65,07596783519074","384,06134007074326","264,04052368742947","65,07596783519074","310,2714452844185","264,04052368742947","65,07596783519072","46,759434358693554","48,58537377966812","62,45711428261302","56,934739170108045","75,34431252482304","80,36642052396532","85,084380206464"
5,"0,1",400,"0,9","1,0","65,0825746213921","405,19490510467676","272,4122700789111","65,0825746213921","321,33333146067264","272,4122700789111","65,0825746213921","48,50171366387266","46,777686813959846","65,91800659569228","56,87438265218117","75,14095233273947","78,24837568001504","84,11690461128424"
3,"0,2",600,"0,7","1,0","65,11129043473412","389,7647474957414","265,71903087339945","65,11129043473412","313,8228474340371","265,71903087339945","65,1112904347341","47,709691760984626","46,30401388218114","63,40070236927914","56,15072396317871","79,78571328356831","80,34227041263397","82,08591737131279"
