max_depth,learning_rate,n_estimators,subsample,colsample_bytree,avg_smape,avg_weekly_rmse,avg_weekly_mae,avg_weekly_smape,avg_daily_rmse,avg_daily_mae,avg_daily_smape,avg_smape_day_1,avg_smape_day_2,avg_smape_day_3,avg_smape_day_4,avg_smape_day_5,avg_smape_day_6,avg_smape_day_7
5,"0,2",200,"0,9","1,0","64,40665384321929","354,75047755052185","250,05070552367323","64,40665384321929","295,3590641120294","250,05070552367326","64,40665384321927","48,6582348723211","46,83258987971347","57,74279873089912","54,09265825592454","68,18997052560647","77,06529010042489","98,26503453764538"
5,"0,2",600,"0,7","0,7","64,41837618106175","359,2165493709795","250,4941739029232","64,41837618106175","296,3413267907463","250,4941739029232","64,41837618106175","48,3541772542923","47,06450862716514","57,918338070839226","53,10240362947741","71,28363715377282","80,43757510426738","92,76799342761797"
7,"0,1",400,"1,0","1,0","64,45087314240786","374,09282590700184","256,13438958270285","64,45087314240786","304,45206651315897","256,1343895827029","64,45087314240786","49,31526796928785","48,06141964498741","59,77849342524989","53,145641593040814","67,55755127290047","77,8828997391783","95,41483835221024"
7,"0,1",600,"1,0","1,0","64,45565448665985","374,0747678048676","256,2253236963538","64,45565448665985","304,7655747179122","256,22532369635377","64,45565448665984","49,19697186874919","48,10334697573208","59,8357821446956","53,21601619276754","67,64948936014869","77,70958846799672","95,4783863965291"
5,"0,1",400,"0,7","0,7","64,49221884657081","355,8147385297823","250,8547062847195","64,49221884657081","293,9172300412319","250,8547062847195","64,49221884657081","48,099719690943886","47,51489946409371","59,00019367932897","54,03724384769341","71,43869544399075","80,36072689136401","90,99405290858085"
7,"0,2",600,"1,0","1,0","64,50322117505755","373,58602173311726","254,71162058270602","64,50322117505755","304,5358880843034","254,71162058270602","64,50322117505755","48,38294439844815","48,13937215082983","59,966784380015156","53,000942531766896","68,26024859420929","80,39873710322385","93,3735190669097"
7,"0,1",600,"0,9","0,9","64,52359422775544","373,1663887518016","256,71547927896677","64,52359422775544","304,21009226158003","256,71547927896677","64,52359422775544","49,21808643810225","48,64170690877368","59,95534985780309","53,33785946406174","70,93510772063107","78,92570975476787","90,65133945014837"
5,"0,05",200,"1,0","0,7","64,52629013217297","361,25927547094557","251,21471534676533","64,52629013217297","296,106625591623","251,21471534676533","64,52629013217296","48,55262509365703","46,75905404602153","58,57823357975444","53,9808193810389","71,8241394543818","80,25964988280239","91,72950948755468"
5,"0,05",200,"0,7","0,7","64,53265224238586","355,09009673150604","249,1150628317023","64,53265224238586","292,8100319593678","249,1150628317023","64,53265224238586","48,678974772767404","46,03414069030474","57,987115442767816","53,59697053426346","70,6242273148667","80,14144517408305","94,66569176764791"
5,"0,05",400,"1,0","0,7","64,53714710605479","356,5277467849437","249,63123718634913","64,53714710605479","293,831862904509","249,63123718634913","64,53714710605479","48,11601902144662","46,70145326955412","58,33007639849056","53,775696786727536","72,45279234423936","81,09542346609416","91,28856845583115"
